"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","4","2","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","2","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","21","1","0.000000","0","0"
"/Engine/MapTemplates/Materials/BasicAsset03.BasicAsset03","0","0","21","1","0.000000","0","0"
"/Engine/MapTemplates/Materials/BasicAsset02.BasicAsset02","0","0","21","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","0","0","33","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/Heir/maria_M1.maria_M1","0","0","24","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/Detective/SpacePirate_M.SpacePirate_M","0","0","24","1","0.000000","0","0"
"/Engine/Tutorial/SubEditors/TutorialAssets/M_smoke_subUV_blackbody.M_smoke_subUV_blackbody","0","0","24","1","0.000000","0","0"
"/Game/DarkMemoireProject/Resources/Images/Background/dark_bg_04_material.dark_bg_04_material","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Materials/CircleMask.CircleMask","0","0","15","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/XBot/Beta_Joints_MAT.Beta_Joints_MAT","0","0","24","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/XBot/Beta_HighLimbsGeoSG2.Beta_HighLimbsGeoSG2","0","0","24","1","0.000000","0","0"
"/Engine/MapTemplates/Sky/M_BlackBackground.M_BlackBackground","0","0","2","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Props_Opaque.M_Props_Opaque","0","0","204","4","0.000000","0","51"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Props_Mat.Master_Props_Mat","0","0","408","4","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Tiling.M_Tiling","0","0","153","3","0.000000","0","153"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Classic_Commode.M_Classic_Commode","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Classic_Cupboard.M_Classic_Cupboard","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Master_mat.Master_mat","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_TV.M_TV","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Rugs.M_Rugs","0","0","102","2","0.000000","0","102"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Picture_frame.M_Picture_frame","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Picture.M_Picture","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Modern_Bed_2.M_Modern_Bed_2","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Props_AlphaMasked.M_Props_AlphaMasked","0","0","53","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Glass_02.M_Glass_02","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Commode.M_Commode","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Chrome.M_Chrome","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Classic_Leather_armchair.M_Classic_Leather_armchair","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/M_Glass_01.M_Glass_01","0","0","42","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/MM_Tables_and_Chairs.MM_Tables_and_Chairs","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Metall.M_Metall","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Bed_Lamp_Glowing_Part.M_Bed_Lamp_Glowing_Part","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Bed_Lamp_3.M_Bed_Lamp_3","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Bathtub.M_Bathtub","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_WorldMaterial_Mat.Master_WorldMaterial_Mat","0","0","66","2","0.000000","0","66"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Metal_Mat.Master_Metal_Mat","0","0","90","2","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Props_Masked_Mat.Master_Props_Masked_Mat","0","0","804","3","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/MasterMaterial/Master_Glass_Mat.Master_Glass_Mat","0","0","204","2","0.000000","0","102"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/MM_Modern_Sofa.MM_Modern_Sofa","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Office_Chair.M_Office_Chair","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Modern_Cupboard.M_Modern_Cupboard","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/KitchenTopCounter.KitchenTopCounter","0","0","27","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Coffee_Table.M_Coffee_Table","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Classic_Picture.M_Classic_Picture","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Art_2.M_Art_2","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Bed_drawer_plastic.M_Bed_drawer_plastic","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Bed_drawer_metall.M_Bed_drawer_metall","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/YBot/Alpha_Joints_MAT.Alpha_Joints_MAT","0","0","24","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/YBot/Alpha_Body_MAT.Alpha_Body_MAT","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","49","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Resources/Images/Background/oldpaper_bg_01_Mat.oldpaper_bg_01_Mat","0","0","12","1","0.000000","0","0"
"/Game/DarkMemoireProject/Materials/TransparentMaterial.TransparentMaterial","0","0","31","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/Maynard/Maynard_Body1.Maynard_Body1","0","0","24","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/Maynard/Maynard_Body.Maynard_Body","0","0","24","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/Mannequin/Mannequin_Body.Mannequin_Body","0","0","24","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Cupboard_Metall.M_Cupboard_Metall","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Toilet.M_Toilet","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Modern_Table_top.M_Modern_Table_top","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Modern_Table_bottom.M_Modern_Table_bottom","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Military_Bed_Matress_with_Blanket.M_Military_Bed_Matress_with_Blanket","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Military_Bed_Grid.M_Military_Bed_Grid","0","0","40","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/FreeFurniturePack/Materials/M_Military_Bed.M_Military_Bed","0","0","21","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Assets/Common/Materials/Glass/TestGlass/Materials/Free/Glass/M_Glass_Master.M_Glass_Master","0","0","102","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/SkyScroll_MasterMat.SkyScroll_MasterMat","0","0","2","1","0.000000","0","0"
"/Game/DarkMemoireProject/Assets/ALL_ASSETS/MATERIALS_TEXTURES/Grey.Grey","0","0","12","1","0.000000","0","0"
